loan_id,age,annual_income,employment_length,home_ownership,credit_score,credit_utilization,num_delinquencies,num_credit_lines,debt_to_income,months_since_last_delinq,loan_amount,loan_purpose,interest_rate,loan_term,default
LN-004311,45,107304.49,5,MORTGAGE,684,0.1703,0,7,0.3573,55.0,9000.0,car,0.1428,60,0
LN-004312,42,64685.07,5,RENT,760,0.1848,0,4,0.2201,9.4,19900.0,debt_consolidation,0.1284,60,0
LN-004313,42,107176.21,7,MORTGAGE,709,0.291,0,9,0.2125,53.9,16700.0,debt_consolidation,0.1216,60,0
LN-004314,44,34470.78,5,MORTGAGE,546,0.0967,1,11,0.1755,83.7,31600.0,debt_consolidation,0.2144,36,0
LN-004315,41,31454.56,0,RENT,723,0.1667,1,5,0.1731,,7400.0,car,0.1301,36,0
LN-004316,41,52034.54,10,RENT,698,0.4499,1,4,0.1826,16.5,24800.0,debt_consolidation,0.1169,36,0
LN-004317,49,50352.76,5,MORTGAGE,630,0.3866,1,8,0.168,,33000.0,debt_consolidation,0.1423,36,0
LN-004318,35,46096.13,10,RENT,845,0.141,0,11,0.3142,42.7,27600.0,medical,0.055,36,0
LN-004319,30,28993.33,3,RENT,728,0.4004,1,6,0.2037,65.1,33500.0,debt_consolidation,0.1162,60,0
LN-004320,75,105787.85,3,MORTGAGE,755,0.2915,0,9,0.3712,12.2,20000.0,medical,0.1104,36,0
LN-004321,33,41452.26,5,MORTGAGE,758,0.4289,0,8,0.2331,50.1,32000.0,car,0.0972,36,0
LN-004322,43,121254.49,7,MORTGAGE,646,0.2195,2,5,0.4626,31.9,17900.0,other,0.1667,36,0
LN-004323,24,51929.69,0,RENT,730,0.4251,0,9,0.1583,,22500.0,home_improvement,0.1165,60,0
LN-004324,43,76043.24,2,RENT,705,0.1458,1,10,0.0977,,21600.0,car,0.1316,36,0
LN-004325,30,72014.72,7,MORTGAGE,635,0.3792,0,8,0.2895,38.4,25300.0,debt_consolidation,0.1687,36,0
LN-004326,36,31427.39,10,MORTGAGE,582,0.1509,0,5,0.5385,,20200.0,debt_consolidation,0.1611,60,1
LN-004327,54,64236.17,0,RENT,681,0.1081,0,4,0.2489,,5600.0,other,0.1298,36,0
LN-004328,47,163898.03,1,RENT,726,0.1024,0,7,0.3143,24.4,33900.0,medical,0.1173,60,0
LN-004329,48,59932.09,3,RENT,681,0.2623,1,3,0.1638,35.3,29700.0,car,0.1143,36,1
LN-004330,21,88500.73,1,MORTGAGE,665,0.0244,1,10,0.4658,,24600.0,debt_consolidation,0.1348,60,0
LN-004331,64,78117.01,0,OWN,682,0.1322,0,6,0.2554,7.4,31400.0,debt_consolidation,0.0941,60,0
LN-004332,27,61959.1,3,RENT,657,0.2771,0,10,0.3239,,2800.0,debt_consolidation,0.1369,36,0
LN-004333,60,57635.11,5,MORTGAGE,803,0.4304,0,15,0.1684,19.0,30100.0,debt_consolidation,0.0763,36,0
LN-004334,54,71567.0,3,RENT,701,0.7729,3,10,0.1801,,5100.0,small_business,0.1686,36,0
LN-004335,48,81468.32,2,RENT,641,0.1808,1,13,0.2448,68.8,8700.0,home_improvement,0.1371,36,0
LN-004336,31,22895.64,10,MORTGAGE,535,0.3918,0,6,0.1941,40.5,9400.0,other,0.2008,36,0
LN-004337,43,59777.33,3,MORTGAGE,664,0.4228,0,10,0.4207,66.3,14600.0,home_improvement,0.1824,60,1
LN-004338,36,46145.43,7,RENT,633,0.1818,4,3,0.231,,25900.0,car,0.197,36,0
LN-004339,42,40744.82,2,MORTGAGE,630,0.1689,0,8,0.2992,48.0,23200.0,debt_consolidation,0.1949,36,1
LN-004340,39,112148.44,7,RENT,755,0.0535,0,8,0.4993,,29500.0,other,0.0647,36,0
LN-004341,21,33193.6,7,RENT,686,0.1984,5,6,0.3745,,3800.0,small_business,0.1498,36,1
LN-004342,55,22317.77,1,MORTGAGE,545,0.1692,0,9,0.5693,55.9,12000.0,other,0.217,36,1
LN-004343,41,83069.24,5,RENT,729,0.2906,0,7,0.1477,61.8,34100.0,debt_consolidation,0.1335,36,1
LN-004344,36,21977.26,5,MORTGAGE,553,0.5012,1,9,0.307,13.8,2300.0,other,0.1999,60,1
LN-004345,35,16207.58,3,MORTGAGE,735,0.0636,1,9,0.122,9.4,10200.0,medical,0.1214,36,0
LN-004346,46,88872.73,7,OWN,641,0.2421,1,7,0.171,77.2,31400.0,car,0.1561,36,0
LN-004347,31,56683.21,2,RENT,686,0.2695,1,11,0.2616,68.8,20600.0,small_business,0.1448,36,1
LN-004348,21,68434.46,3,MORTGAGE,678,0.3832,0,8,0.2826,,28000.0,medical,0.121,60,0
LN-004349,46,39519.26,10,RENT,668,0.2818,0,9,0.3054,,19300.0,debt_consolidation,0.1697,60,0
LN-004350,48,22456.97,1,RENT,696,0.5183,0,8,0.2743,29.8,26100.0,debt_consolidation,0.1277,36,0
LN-004351,39,25299.19,1,RENT,686,0.536,0,6,0.65,47.6,14400.0,debt_consolidation,0.1045,36,1
LN-004352,28,43769.24,1,MORTGAGE,829,0.2795,0,6,0.203,,34300.0,small_business,0.055,60,0
LN-004353,43,24017.99,10,RENT,697,0.3885,0,9,0.1684,,11300.0,debt_consolidation,0.0728,36,0
LN-004354,24,61959.22,1,OWN,699,0.1485,1,4,0.65,,11500.0,small_business,0.1225,36,1
LN-004355,29,39047.15,1,RENT,623,0.1262,0,9,0.65,15.7,28100.0,home_improvement,0.1675,36,1
LN-004356,32,57585.24,5,MORTGAGE,710,0.0507,0,8,0.4051,,28000.0,small_business,0.1157,60,0
LN-004357,52,56561.79,7,RENT,598,0.2704,2,4,0.435,63.2,2700.0,other,0.2121,36,0
LN-004358,37,64995.92,3,RENT,772,0.2593,0,8,0.2264,82.1,20700.0,other,0.0735,60,0
LN-004359,36,69542.23,10,MORTGAGE,561,0.4656,0,9,0.249,39.9,10900.0,debt_consolidation,0.2028,36,0
LN-004360,65,41925.92,0,RENT,612,0.3443,3,7,0.3387,83.8,3000.0,debt_consolidation,0.2075,36,1
LN-004361,46,57548.4,5,MORTGAGE,549,0.3886,0,7,0.3149,,14500.0,car,0.2276,36,0
LN-004362,46,59373.59,5,MORTGAGE,713,0.3301,0,8,0.2014,,24200.0,debt_consolidation,0.1295,60,0
LN-004363,37,12000.05,2,MORTGAGE,646,0.0568,1,7,0.3918,27.6,11800.0,home_improvement,0.1367,36,1
LN-004364,34,75956.45,10,MORTGAGE,734,0.1324,0,5,0.65,74.1,11000.0,other,0.1357,36,0
LN-004365,21,56385.39,5,RENT,601,0.1539,0,4,0.3806,,21400.0,debt_consolidation,0.1664,36,0
LN-004366,53,72289.15,1,MORTGAGE,722,0.4745,0,10,0.65,65.2,16500.0,debt_consolidation,0.1305,60,1
LN-004367,47,23810.78,0,MORTGAGE,726,0.3969,0,9,0.3446,15.1,9800.0,debt_consolidation,0.1203,36,0
LN-004368,39,42639.49,0,MORTGAGE,696,0.191,0,10,0.4724,15.7,34700.0,medical,0.1411,36,0
LN-004369,40,26771.21,10,MORTGAGE,682,0.3672,0,7,0.3239,31.2,13200.0,debt_consolidation,0.1486,36,0
LN-004370,50,80560.27,1,MORTGAGE,690,0.4784,3,5,0.346,,4700.0,medical,0.1289,36,1
LN-004371,23,22179.64,10,MORTGAGE,607,0.1521,0,11,0.1945,73.3,14500.0,debt_consolidation,0.1912,36,0
LN-004372,34,29519.52,1,RENT,593,0.4398,0,10,0.1937,21.8,32400.0,home_improvement,0.1777,36,0
LN-004373,28,71010.89,10,RENT,723,0.4624,1,6,0.3497,2.8,24100.0,debt_consolidation,0.1125,60,0
LN-004374,63,35326.03,7,RENT,650,0.4145,0,7,0.4474,64.8,10700.0,other,0.1349,36,0
LN-004375,52,29524.2,0,RENT,716,0.4073,0,13,0.4357,29.3,26200.0,other,0.1108,60,1
LN-004376,21,88790.21,0,MORTGAGE,804,0.1126,0,10,0.4809,43.3,7100.0,small_business,0.055,36,0
LN-004377,23,91001.12,7,RENT,643,0.271,0,7,0.1269,21.9,7600.0,debt_consolidation,0.153,36,0
LN-004378,40,79478.57,0,RENT,631,0.5366,3,9,0.2985,14.9,12400.0,small_business,0.1607,36,0
LN-004379,36,85752.95,1,OWN,654,0.1576,0,9,0.4244,9.4,4200.0,medical,0.1396,36,1
LN-004380,26,44848.81,7,OWN,683,0.1719,1,6,0.0828,,24400.0,debt_consolidation,0.1005,36,0
LN-004381,65,45580.91,10,MORTGAGE,729,0.5439,1,8,0.3162,78.2,10100.0,medical,0.1024,60,0
LN-004382,45,34931.74,7,MORTGAGE,677,0.3629,0,8,0.2758,41.3,17200.0,small_business,0.1211,36,0
LN-004383,47,56990.37,10,RENT,846,0.5079,0,7,0.3771,6.4,31700.0,other,0.055,36,0
LN-004384,33,37543.71,5,MORTGAGE,713,0.4115,0,12,0.1943,,31300.0,debt_consolidation,0.1168,36,0
LN-004385,50,39741.86,7,RENT,742,0.45,0,8,0.4837,,24000.0,debt_consolidation,0.0858,36,0
LN-004386,37,73861.0,2,RENT,677,0.4107,0,14,0.3403,16.4,25000.0,small_business,0.118,60,0
LN-004387,38,104895.88,7,MORTGAGE,760,0.2406,0,12,0.2841,70.8,30900.0,debt_consolidation,0.055,36,0
LN-004388,49,65444.4,5,RENT,663,0.5081,0,11,0.2677,,34900.0,home_improvement,0.1585,60,0
LN-004389,22,151234.9,5,RENT,628,0.5778,0,8,0.2488,66.8,34200.0,car,0.1611,36,0
LN-004390,61,33748.48,10,MORTGAGE,752,0.5255,1,6,0.3022,16.6,7600.0,debt_consolidation,0.0989,36,0
LN-004391,44,17106.52,3,RENT,675,0.2026,1,9,0.2302,65.5,22800.0,debt_consolidation,0.1194,60,0
LN-004392,57,79124.41,5,RENT,699,0.2589,0,8,0.306,,16700.0,debt_consolidation,0.1374,36,0
LN-004393,29,32431.97,3,RENT,758,0.3223,0,9,0.2763,,10200.0,small_business,0.0671,60,0
LN-004394,30,43729.78,1,RENT,691,0.0264,0,6,0.2517,,15000.0,debt_consolidation,0.103,36,0
LN-004395,28,17820.81,2,MORTGAGE,668,0.3138,1,6,0.1981,28.5,34900.0,other,0.1247,60,0
LN-004396,45,30045.67,10,RENT,637,0.3555,0,6,0.3444,63.5,30300.0,debt_consolidation,0.1374,36,1
LN-004397,42,20924.24,2,RENT,764,0.2834,0,9,0.4717,8.5,11800.0,home_improvement,0.0627,36,0
LN-004398,36,39712.37,5,MORTGAGE,652,0.2579,0,7,0.5477,2.6,19800.0,debt_consolidation,0.121,60,1
LN-004399,29,40670.94,5,MORTGAGE,675,0.2438,1,3,0.3301,6.6,8800.0,small_business,0.0916,60,0
LN-004400,26,54392.21,10,MORTGAGE,702,0.2427,0,8,0.4195,56.6,9200.0,debt_consolidation,0.1279,36,0
LN-004401,41,108427.15,7,MORTGAGE,702,0.3437,0,12,0.216,,14600.0,car,0.107,36,0
LN-004402,36,77353.71,0,MORTGAGE,761,0.0668,0,4,0.2904,77.4,8900.0,medical,0.0783,36,0
LN-004403,33,19471.33,2,RENT,674,0.0405,0,10,0.3033,,14500.0,debt_consolidation,0.1763,36,0
LN-004404,60,74221.51,7,MORTGAGE,790,0.1891,1,6,0.3816,58.0,16700.0,debt_consolidation,0.0963,60,0
LN-004405,41,55108.15,1,RENT,660,0.6552,0,4,0.1465,70.0,11700.0,debt_consolidation,0.1388,36,0
LN-004406,57,48596.37,3,MORTGAGE,709,0.2497,1,14,0.1959,83.8,10200.0,car,0.1324,36,0
LN-004407,35,50837.03,2,OWN,665,0.5345,1,10,0.3133,75.7,24100.0,debt_consolidation,0.1313,36,0
LN-004408,44,58263.52,0,RENT,847,0.2782,0,8,0.4161,,32400.0,debt_consolidation,0.055,60,0
LN-004409,41,34025.58,10,RENT,651,0.3892,0,6,0.4299,71.8,27400.0,small_business,0.118,60,0
LN-004410,21,46193.27,10,RENT,659,0.2494,1,6,0.65,34.1,9600.0,small_business,0.1238,36,1
LN-004411,59,104858.12,7,OWN,689,0.3291,1,6,0.2054,39.9,31700.0,small_business,0.1052,36,0
LN-004412,40,33781.09,1,RENT,658,0.3428,1,6,0.4445,75.3,9200.0,debt_consolidation,0.1419,36,1
LN-004413,50,27779.88,10,OWN,705,0.0993,1,14,0.1668,73.2,26200.0,debt_consolidation,0.1551,60,0
LN-004414,32,49661.02,5,RENT,778,0.2472,0,10,0.4096,,16000.0,debt_consolidation,0.0814,60,0
LN-004415,40,26151.46,10,MORTGAGE,691,0.1635,1,8,0.3831,,13000.0,debt_consolidation,0.0923,36,0
LN-004416,31,18330.66,0,RENT,694,0.238,0,5,0.4092,,6800.0,other,0.1232,36,1
LN-004417,56,41911.67,1,RENT,661,0.0762,0,10,0.4111,,32600.0,debt_consolidation,0.1546,60,0
LN-004418,45,122905.76,5,RENT,639,0.2563,1,11,0.1592,,28200.0,home_improvement,0.1332,36,0
LN-004419,46,50354.21,10,RENT,687,0.1319,0,10,0.4963,,19800.0,car,0.1205,36,0
LN-004420,58,57362.51,1,RENT,680,0.1166,1,10,0.0985,,5800.0,debt_consolidation,0.1376,36,0
LN-004421,55,14355.82,2,RENT,773,0.1323,0,7,0.222,,21600.0,home_improvement,0.1201,60,0
LN-004422,51,67028.64,5,MORTGAGE,603,0.2842,0,13,0.3373,82.6,7600.0,small_business,0.1804,36,0
LN-004423,24,54503.46,10,MORTGAGE,796,0.2832,0,7,0.2908,40.1,13200.0,other,0.0577,36,0
LN-004424,33,34580.7,7,RENT,668,0.2116,0,11,0.149,,5100.0,medical,0.1449,36,0
LN-004425,29,57413.24,10,MORTGAGE,691,0.1444,1,10,0.355,,5700.0,other,0.1594,36,0
LN-004426,50,57072.23,5,MORTGAGE,594,0.3707,0,12,0.65,77.0,25900.0,small_business,0.1866,60,1
LN-004427,44,27290.86,10,OWN,724,0.174,0,9,0.3126,47.9,16900.0,debt_consolidation,0.1102,36,0
LN-004428,25,62888.1,3,RENT,603,0.0045,0,8,0.2808,,11300.0,car,0.1673,60,0
LN-004429,39,105691.66,1,RENT,709,0.3284,0,7,0.1602,,3300.0,debt_consolidation,0.1225,60,0
LN-004430,24,44946.81,7,OWN,702,0.1161,0,5,0.1469,67.7,12900.0,debt_consolidation,0.0871,36,0
LN-004431,41,30621.07,5,OWN,653,0.1471,0,8,0.1632,2.4,26500.0,debt_consolidation,0.1513,36,0
LN-004432,22,46325.69,3,OWN,514,0.1585,0,8,0.4074,76.4,35000.0,medical,0.1699,36,1
LN-004433,48,86057.24,2,MORTGAGE,850,0.621,2,6,0.3562,,28000.0,debt_consolidation,0.0586,36,0
LN-004434,46,24691.36,7,MORTGAGE,595,0.4335,1,6,0.4473,,34000.0,debt_consolidation,0.1889,60,1
LN-004435,64,72921.22,7,OWN,701,0.0243,1,6,0.283,53.3,33600.0,debt_consolidation,0.1311,36,0
LN-004436,52,34309.97,2,MORTGAGE,621,0.5217,0,9,0.2244,35.2,26500.0,home_improvement,0.2157,36,0
LN-004437,36,59589.69,10,RENT,763,0.3432,2,5,0.1741,,14400.0,medical,0.0795,36,0
LN-004438,51,36731.91,2,OWN,649,0.3595,0,12,0.1246,33.6,24100.0,debt_consolidation,0.166,36,0
LN-004439,25,36672.77,0,MORTGAGE,619,0.2179,0,10,0.2434,,7100.0,other,0.1776,36,0
LN-004440,30,128522.2,1,RENT,727,0.5662,1,11,0.2044,,19500.0,car,0.089,36,0
LN-004441,45,22126.87,3,RENT,578,0.431,0,12,0.65,47.9,29900.0,home_improvement,0.1703,36,1
LN-004442,21,68955.71,0,OWN,646,0.6993,0,10,0.506,36.8,8300.0,home_improvement,0.1625,60,1
LN-004443,41,145625.66,7,RENT,735,0.075,1,9,0.1704,21.1,33800.0,home_improvement,0.1198,60,0
LN-004444,29,77754.61,7,MORTGAGE,800,0.3439,0,5,0.2583,79.3,6900.0,other,0.055,60,0
LN-004445,43,23186.88,5,RENT,603,0.3322,0,13,0.075,83.3,21000.0,other,0.1718,60,0
LN-004446,29,23886.09,10,RENT,631,0.7964,0,11,0.3057,,31400.0,small_business,0.1575,36,0
LN-004447,47,32827.6,10,MORTGAGE,708,0.233,0,8,0.3273,67.3,21100.0,debt_consolidation,0.1523,36,0
LN-004448,42,56655.52,3,OWN,520,0.4549,0,3,0.3349,40.0,17900.0,other,0.2266,60,1
LN-004449,58,59016.1,0,MORTGAGE,788,0.4084,1,6,0.3928,18.3,10400.0,other,0.0557,60,0
LN-004450,42,24028.17,1,RENT,600,0.2748,0,7,0.2804,,34000.0,medical,0.178,36,0
LN-004451,32,30526.35,5,RENT,645,0.1014,1,10,0.2581,9.1,3400.0,medical,0.1383,36,0
LN-004452,39,31669.54,2,RENT,700,0.3786,0,6,0.2827,,4400.0,other,0.1214,60,0
LN-004453,25,46237.75,5,OWN,684,0.1748,0,8,0.1677,62.8,8400.0,car,0.1163,60,0
LN-004454,46,169535.44,5,RENT,602,0.4796,3,9,0.2536,71.1,8600.0,car,0.1346,36,1
LN-004455,49,29439.36,5,OWN,817,0.3711,0,9,0.3904,7.2,34900.0,car,0.0676,36,0
LN-004456,71,28676.27,1,OWN,473,0.3679,0,11,0.2191,69.6,17800.0,home_improvement,0.2522,36,1
LN-004457,34,26111.1,2,MORTGAGE,590,0.2499,0,7,0.5559,,34900.0,home_improvement,0.1251,36,1
LN-004458,38,75457.64,2,RENT,629,0.0901,0,9,0.2537,,24300.0,debt_consolidation,0.1771,36,0
LN-004459,35,50271.57,7,OWN,604,0.0441,0,11,0.2191,55.6,30300.0,debt_consolidation,0.1676,36,0
LN-004460,44,30099.51,5,RENT,777,0.067,0,7,0.1858,13.0,27400.0,debt_consolidation,0.079,36,0
LN-004461,46,41453.29,5,OWN,547,0.6756,0,7,0.2394,,25400.0,small_business,0.2347,36,1
LN-004462,41,32051.33,5,RENT,804,0.5367,0,3,0.1897,,34500.0,home_improvement,0.059,36,0
LN-004463,55,61545.67,3,RENT,657,0.2967,1,9,0.3078,60.1,10500.0,car,0.1502,36,0
LN-004464,34,257977.06,0,RENT,571,0.2657,1,6,0.3655,,17500.0,debt_consolidation,0.1982,36,0
LN-004465,53,71719.55,1,RENT,511,0.3402,0,8,0.65,52.7,34300.0,other,0.2324,36,1
LN-004466,48,48737.64,1,MORTGAGE,662,0.1095,0,9,0.1887,17.8,3500.0,debt_consolidation,0.1436,60,1
LN-004467,41,34579.44,0,MORTGAGE,623,0.3265,1,11,0.2642,21.9,21900.0,home_improvement,0.1559,36,1
LN-004468,38,23016.35,2,RENT,698,0.3524,0,9,0.3442,,14100.0,debt_consolidation,0.1,36,1
LN-004469,71,80034.56,7,MORTGAGE,643,0.4918,0,7,0.3462,17.3,15100.0,home_improvement,0.1324,36,0
LN-004470,32,77467.4,0,RENT,756,0.6009,1,3,0.356,57.5,12300.0,debt_consolidation,0.0922,36,0
LN-004471,45,38961.9,0,OWN,668,0.6794,0,7,0.4889,22.8,28500.0,debt_consolidation,0.158,36,1
LN-004472,32,106723.9,1,OWN,646,0.3401,0,8,0.2154,,18600.0,small_business,0.133,60,0
LN-004473,63,52190.94,1,MORTGAGE,757,0.2818,0,5,0.2777,,30500.0,medical,0.0875,36,0
LN-004474,52,82031.32,1,OWN,698,0.1995,0,7,0.3781,,29100.0,medical,0.1042,36,0
LN-004475,33,61556.96,0,RENT,741,0.5023,0,10,0.1214,,24000.0,home_improvement,0.1039,60,0
LN-004476,48,46338.04,2,RENT,771,0.2175,0,8,0.2024,72.7,3800.0,home_improvement,0.0977,60,0
LN-004477,45,29058.58,10,RENT,656,0.165,0,11,0.2842,21.6,24100.0,home_improvement,0.1623,60,1
LN-004478,35,47224.97,2,MORTGAGE,683,0.4747,0,5,0.4215,,14200.0,medical,0.1281,60,1
LN-004479,51,85411.02,1,RENT,747,0.5913,0,7,0.2541,52.8,29200.0,home_improvement,0.1228,60,0
LN-004480,46,37991.55,3,OWN,483,0.2607,3,11,0.3326,,29100.0,debt_consolidation,0.2328,36,1
LN-004481,44,67093.66,1,MORTGAGE,671,0.277,0,15,0.0977,55.9,12300.0,other,0.1525,60,0
LN-004482,41,26912.83,5,RENT,662,0.633,0,6,0.1766,56.8,17200.0,debt_consolidation,0.122,36,1
LN-004483,47,82292.48,2,MORTGAGE,709,0.2224,0,17,0.1199,,23900.0,debt_consolidation,0.1139,36,0
LN-004484,44,62178.52,10,MORTGAGE,615,0.2465,0,4,0.3081,28.0,23200.0,debt_consolidation,0.1949,36,0
LN-004485,42,25052.62,10,MORTGAGE,767,0.3863,0,8,0.2151,4.9,13300.0,small_business,0.067,60,0
LN-004486,34,45052.84,7,MORTGAGE,620,0.2043,0,4,0.3927,,16400.0,debt_consolidation,0.1618,60,0
LN-004487,62,90117.04,1,MORTGAGE,643,0.2627,0,7,0.2956,48.5,19000.0,other,0.1565,60,0
LN-004488,29,24211.44,3,RENT,626,0.1925,0,6,0.2314,,8700.0,medical,0.1576,36,0
LN-004489,47,27103.82,2,MORTGAGE,778,0.2664,0,9,0.3224,,26100.0,other,0.0851,60,1
LN-004490,38,49429.46,7,RENT,513,0.4826,0,8,0.3459,52.9,27600.0,medical,0.2186,36,1
LN-004491,63,185349.49,0,MORTGAGE,822,0.1963,0,9,0.221,7.3,15700.0,small_business,0.055,36,0
LN-004492,31,34422.07,5,RENT,797,0.1472,1,11,0.3382,,9400.0,small_business,0.069,36,0
LN-004493,33,69366.85,2,MORTGAGE,634,0.139,0,7,0.1588,,13400.0,medical,0.185,60,0
LN-004494,30,60239.36,3,RENT,762,0.0327,0,10,0.3123,,16300.0,home_improvement,0.1008,36,0
LN-004495,45,36180.95,2,RENT,690,0.5771,0,8,0.3638,23.5,26700.0,debt_consolidation,0.1261,60,0
LN-004496,25,56765.27,2,MORTGAGE,812,0.423,0,8,0.2549,5.7,20100.0,home_improvement,0.0667,36,0
LN-004497,36,39391.26,5,RENT,756,0.0755,0,9,0.2186,5.4,23000.0,home_improvement,0.0662,60,0
LN-004498,21,41577.61,5,MORTGAGE,850,0.0943,2,8,0.1369,,11500.0,medical,0.0769,36,0
LN-004499,44,19019.82,1,MORTGAGE,555,0.6231,0,11,0.367,38.1,22700.0,debt_consolidation,0.2109,36,1
LN-004500,35,50784.08,0,RENT,695,0.4002,0,11,0.1737,,4400.0,other,0.1386,36,0
LN-004501,24,88384.87,10,RENT,542,0.2646,0,6,0.1211,23.2,30500.0,debt_consolidation,0.2129,36,0
LN-004502,55,53340.73,3,MORTGAGE,638,0.3989,0,6,0.2701,,8100.0,home_improvement,0.179,36,0
LN-004503,26,99141.62,5,MORTGAGE,850,0.23,1,10,0.1506,43.0,20100.0,debt_consolidation,0.055,36,0
LN-004504,51,72998.67,3,MORTGAGE,717,0.1942,0,11,0.1361,,25500.0,medical,0.1102,36,0
LN-004505,33,49725.6,5,RENT,758,0.336,0,5,0.3781,62.0,19500.0,debt_consolidation,0.0838,36,0
LN-004506,61,35356.75,5,RENT,721,0.3708,0,8,0.3119,,32500.0,debt_consolidation,0.1354,36,0
LN-004507,50,38493.39,0,MORTGAGE,716,0.2241,1,5,0.3363,,33000.0,debt_consolidation,0.1092,36,1
LN-004508,29,21326.24,3,OWN,638,0.1733,0,7,0.6186,32.8,28600.0,small_business,0.1453,60,1
LN-004509,30,43903.65,3,MORTGAGE,623,0.4542,3,2,0.3064,23.1,29000.0,debt_consolidation,0.14,60,1
LN-004510,49,56252.13,0,MORTGAGE,636,0.3908,0,10,0.3134,,6600.0,home_improvement,0.1556,36,0
LN-004511,38,144242.71,7,MORTGAGE,461,0.2904,0,11,0.2038,25.0,33400.0,debt_consolidation,0.2397,36,0
LN-004512,39,70755.97,1,MORTGAGE,673,0.078,2,7,0.6066,35.3,13000.0,debt_consolidation,0.1158,60,1
LN-004513,57,30671.45,0,MORTGAGE,699,0.4906,2,6,0.1808,61.0,7700.0,medical,0.1193,60,0
LN-004514,33,21728.48,7,RENT,630,0.1097,0,9,0.65,,27900.0,small_business,0.1361,60,1
LN-004515,43,45527.36,10,MORTGAGE,669,0.0338,0,4,0.1488,37.5,3000.0,debt_consolidation,0.1037,36,0
LN-004516,53,83872.97,1,RENT,722,0.2714,0,9,0.2146,,21700.0,debt_consolidation,0.0929,36,0
LN-004517,51,45144.79,5,RENT,750,0.2592,6,8,0.4128,24.2,24400.0,debt_consolidation,0.1265,36,0
LN-004518,40,71338.43,0,RENT,584,0.1667,1,4,0.4793,78.4,10000.0,small_business,0.2016,60,1
LN-004519,38,46227.25,7,RENT,616,0.4375,0,7,0.1405,13.4,20300.0,debt_consolidation,0.1574,60,0
LN-004520,21,79237.13,3,RENT,740,0.1281,0,9,0.3111,58.9,19900.0,debt_consolidation,0.105,36,0
LN-004521,29,19764.55,7,RENT,727,0.2263,0,12,0.4008,,22900.0,debt_consolidation,0.1202,60,0
LN-004522,45,134929.71,2,RENT,787,0.416,0,9,0.3785,,29800.0,other,0.0924,36,0
LN-004523,40,26436.74,2,RENT,784,0.1922,0,11,0.3799,,10400.0,debt_consolidation,0.055,36,0
LN-004524,42,82970.42,10,RENT,850,0.2654,0,8,0.172,,24300.0,debt_consolidation,0.055,36,0
LN-004525,54,43769.37,0,RENT,656,0.5376,0,6,0.65,,33600.0,car,0.1398,60,1
LN-004526,27,48074.31,1,MORTGAGE,806,0.3548,0,7,0.1489,32.7,10100.0,home_improvement,0.0738,60,0
LN-004527,39,44593.3,3,MORTGAGE,606,0.051,0,9,0.3707,,16500.0,other,0.1551,60,0
LN-004528,44,60075.82,5,RENT,850,0.1165,0,6,0.4786,38.1,33500.0,debt_consolidation,0.055,60,0
LN-004529,33,67813.38,0,RENT,716,0.0639,0,4,0.5591,34.4,24900.0,debt_consolidation,0.1039,36,0
LN-004530,59,97247.73,5,RENT,723,0.2674,0,8,0.5232,14.8,14800.0,debt_consolidation,0.0779,60,0
LN-004531,52,119942.69,2,RENT,759,0.2623,0,8,0.5202,,27800.0,medical,0.0837,36,0
LN-004532,45,62886.89,5,RENT,571,0.169,1,7,0.5735,,7200.0,debt_consolidation,0.1857,36,1
LN-004533,63,144091.61,10,RENT,594,0.5781,0,6,0.2572,48.7,19900.0,medical,0.1674,36,0
LN-004534,24,54490.6,3,MORTGAGE,689,0.2101,0,7,0.2128,53.5,13900.0,small_business,0.1106,60,0
LN-004535,41,98367.35,5,MORTGAGE,707,0.4602,0,10,0.496,47.2,30300.0,medical,0.0863,60,0
LN-004536,46,66651.43,3,MORTGAGE,846,0.1836,0,15,0.4476,,30900.0,home_improvement,0.055,36,0
LN-004537,31,37066.81,0,RENT,604,0.4787,0,12,0.3981,77.9,9900.0,other,0.1783,36,1
LN-004538,45,57454.03,7,RENT,803,0.3391,1,6,0.2708,,34500.0,home_improvement,0.055,36,0
LN-004539,28,69696.34,10,OWN,658,0.1684,1,3,0.102,,32000.0,debt_consolidation,0.1298,36,0
LN-004540,50,50548.12,7,MORTGAGE,657,0.6233,0,9,0.5157,56.3,25000.0,home_improvement,0.1407,36,1
LN-004541,54,66020.06,10,MORTGAGE,666,0.2145,0,12,0.346,50.3,24300.0,other,0.1501,36,0
LN-004542,45,86614.09,3,OWN,655,0.3981,2,10,0.4294,6.9,28900.0,home_improvement,0.1529,36,1
LN-004543,21,50816.49,5,MORTGAGE,718,0.3557,3,7,0.2279,,13600.0,medical,0.1057,36,0
LN-004544,30,8810.22,1,RENT,648,0.291,2,9,0.2782,,34500.0,debt_consolidation,0.1402,60,1
LN-004545,48,141063.03,10,MORTGAGE,567,0.1169,0,5,0.208,24.9,22200.0,debt_consolidation,0.2051,36,0
LN-004546,42,43107.19,5,RENT,658,0.455,0,6,0.2374,,24900.0,home_improvement,0.1538,36,0
LN-004547,21,31446.15,1,MORTGAGE,716,0.235,0,9,0.3084,25.1,30900.0,small_business,0.0911,60,0
LN-004548,56,26252.95,7,RENT,567,0.2469,0,2,0.65,4.5,34500.0,debt_consolidation,0.2133,60,1
