age,annual_income,employment_length,credit_score,credit_utilization,num_delinquencies,num_credit_lines,debt_to_income,months_since_last_delinq,loan_amount,interest_rate,loan_term,log_annual_income,log_loan_amount,log_dti,loan_to_income_ratio,monthly_payment_est,payment_to_income,utilization_x_delinq,credit_score_x_utilization,has_delinquency_history,credit_score_bin,dti_bin,age_bin,home_ownership_OWN,home_ownership_RENT,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_medical,loan_purpose_other,loan_purpose_small_business,default
44,27510.05,5,600,0.5185,0,10,0.1194,0.0,28700.0,0.1788,36,10.222343021129173,10.264687244346277,0.11279282747512216,1.0432551013175186,1035.85,0.45184214496156855,0.0,311.09999999999997,0,1,0,2,0,0,1,0,0,0,0,0
38,72436.66,2,764,0.4426,2,9,0.2238,79.6,14500.0,0.1207,60,11.190481608880358,9.581972891547895,0.20196077204630308,0.20017488382263898,323.06,0.05351875693882076,0.8852,338.14639999999997,1,3,1,1,1,0,1,0,0,0,0,0
44,70497.63,0,666,0.3067,0,8,0.3082,0.0,17600.0,0.1224,36,11.163348555987431,9.77571099759397,0.26865214654497527,0.24965378268744637,586.59,0.09984846299088351,0.0,204.26219999999998,0,1,2,2,0,1,1,0,0,0,0,0
24,64191.67,10,633,0.2074,0,7,0.1975,20.3,30500.0,0.1376,60,11.069644308704824,10.32551474894327,0.18023605030293324,0.47513953134417597,705.89,0.13195917788086836,0.0,131.2842,1,1,1,0,1,0,1,0,0,0,0,0
45,46471.28,7,746,0.3656,2,10,0.1413,0.0,21600.0,0.0815,36,10.746611284787631,9.980494888896912,0.1321679635774173,0.46480320748643034,678.36,0.17516883546138606,0.7312,272.7376,0,3,0,2,1,0,1,0,0,0,0,0
44,50372.6,1,654,0.1233,0,5,0.2113,0.0,15300.0,0.1302,60,10.827222507299515,9.635673464721814,0.19169416304061943,0.3037365551907188,348.28,0.08296891564064592,0.0,80.6382,0,1,1,2,0,1,0,0,0,0,1,0
34,48607.08,0,719,0.4037,0,8,0.5063,0.0,28600.0,0.1117,36,10.791545051213763,10.261196961231647,0.40965631272663244,0.5883916499407083,938.63,0.2317267361051106,0.0,290.26030000000003,0,2,3,1,0,1,0,0,0,0,1,1
29,16548.86,5,545,0.1303,0,6,0.2504,0.0,20500.0,0.1941,36,9.714132921554928,9.928228944424575,0.22346350012512983,1.2387560230734926,755.7,0.5479773229092517,0.0,71.0135,0,0,1,0,0,1,1,0,0,0,0,0
34,58335.46,2,572,0.2338,0,6,0.2952,8.0,8300.0,0.1762,36,10.973982562801114,9.024131268455035,0.2586651233812884,0.1422805271442104,298.49,0.061401418622566796,0.0,133.7336,1,0,1,1,0,1,0,0,1,0,0,0
30,53270.8,1,646,0.0396,0,8,0.5883,76.7,20900.0,0.164,36,10.883162389465946,9.94755228369823,0.4626642618589723,0.39233501280251093,738.92,0.16645216516365435,0.0,25.5816,1,1,3,0,0,1,0,0,0,0,1,1
39,71137.19,3,716,0.3633,0,7,0.3283,0.0,24400.0,0.1259,60,11.172379602389906,10.102379394048045,0.28389992915632056,0.3429992103989488,550.07,0.0927902831135163,0.0,260.1228,0,2,2,1,0,1,0,1,0,0,0,0
37,29257.82,10,565,0.2492,4,3,0.09,32.0,32100.0,0.1959,36,10.283936345667955,10.376642461280849,0.08617769624105233,1.0971425758993665,1186.26,0.4865406923687411,0.9968,140.798,1,0,0,1,0,1,0,0,1,0,0,0
41,88164.23,7,850,0.0521,0,8,0.2519,0.0,2700.0,0.055,60,11.386967946583589,7.901377353792616,0.22466239728347956,0.030624664900946792,51.57,0.007019173195297005,0.0,44.285000000000004,0,4,1,1,0,0,1,0,0,0,0,0
51,40759.13,7,846,0.205,1,8,0.3303,0.0,15400.0,0.055,36,10.615459676732948,9.642187721358466,0.28540448070772295,0.3778294580870593,465.02,0.1369077308568657,0.205,173.42999999999998,0,4,2,2,0,1,1,0,0,0,0,0
21,107027.41,1,651,0.4171,0,12,0.2439,0.0,19800.0,0.1683,36,11.580849592220126,9.893487720457795,0.2182516052337819,0.1849993380200455,704.25,0.07896108109128305,0.0,271.5321,0,1,1,0,0,0,0,0,0,0,1,0
33,18385.52,5,736,0.1504,0,5,0.3436,0.0,11900.0,0.0834,60,9.819373066412535,9.38437770918244,0.2953525787560006,0.6472484868526971,243.23,0.15875319272993094,0.0,110.6944,0,2,2,1,0,0,0,0,0,1,0,0
35,25935.23,1,793,0.6678,1,7,0.4012,7.4,26300.0,0.0972,36,10.163396111918864,10.177362240256695,0.3373290123411947,1.0140646525980297,845.17,0.391052633811229,0.6678,529.5654,1,3,2,1,0,0,1,0,0,0,0,0
39,93628.9,5,850,0.5771,0,9,0.1801,0.0,17600.0,0.055,36,11.447105055898614,9.77571099759397,0.165599180649566,0.18797614839008042,531.45,0.06811358458766471,0.0,490.53499999999997,0,4,1,1,1,0,0,0,0,1,0,0
44,50138.42,7,781,0.1356,0,4,0.4442,25.1,11400.0,0.0919,60,10.822562804034689,9.34145634983372,0.3675555350349442,0.2273705473766425,237.7,0.056890504327818864,0.0,105.9036,1,3,2,2,0,0,1,0,0,0,0,0
45,60339.66,0,785,0.3786,1,12,0.4123,19.4,18000.0,0.0723,60,11.007761450671131,9.798182590890704,0.3452195810928811,0.2983112599573812,358.38,0.07127252622901753,0.3786,297.201,1,3,2,2,1,0,0,1,0,0,0,0
61,145556.09,1,757,0.4929,1,7,0.5953,7.8,14000.0,0.0694,36,11.88832365977028,9.546884034617925,0.46706180632481487,0.09618285294692926,431.9,0.03560689216095321,0.4929,373.1253,1,3,3,3,1,0,1,0,0,0,0,0
41,33040.65,10,630,0.1546,1,6,0.3468,0.0,32700.0,0.1712,60,10.405524165855294,10.39516093745751,0.29773140830478234,0.9896899728062251,814.79,0.29592274970377397,0.1546,97.398,0,1,2,1,1,0,1,0,0,0,0,1
47,41281.5,5,659,0.1526,0,12,0.5453,81.4,5800.0,0.1111,60,10.628193960337143,8.665785595466064,0.4352180662575122,0.14049877063575694,126.42,0.03674866465608081,0.0,100.56340000000002,1,1,3,2,0,0,1,0,0,0,0,0
27,48985.08,10,765,0.1373,0,12,0.1605,0.0,13200.0,0.0656,60,10.79929145510128,9.488047863280759,0.14885094673235466,0.269469805908248,258.64,0.06335970054555387,0.0,105.03450000000001,0,3,1,0,0,0,1,0,0,0,0,0
62,80370.99,1,664,0.1646,0,8,0.1089,54.6,26500.0,0.1848,60,11.294421011382996,10.184937747111391,0.10336853297703312,0.32972096026190545,679.86,0.10150826809524183,0.0,109.2944,1,1,0,3,0,0,0,0,0,1,0,0
52,36972.55,10,755,0.2382,0,10,0.65,0.0,12600.0,0.0712,60,10.51795807112377,9.441531454869693,0.5007752879124893,0.34079337238032,250.21,0.08120943781264749,0.0,179.841,0,3,3,2,1,0,1,0,0,0,0,0
46,25394.69,0,705,0.1676,1,8,0.65,38.6,3000.0,0.1143,60,10.142334753569124,8.006700845440367,0.5007752879124893,0.11813493293282966,65.87,0.031126192129141965,0.1676,118.158,1,2,3,2,0,1,0,0,1,0,0,1
55,72520.27,0,718,0.0905,1,6,0.4717,63.7,18500.0,0.1188,60,11.191635177125816,9.825580063659602,0.38641819518793014,0.2551010910466825,410.4,0.06790928936144335,0.0905,64.979,1,2,3,2,0,0,1,0,0,0,0,1
38,67488.35,3,687,0.478,0,5,0.2483,12.8,21500.0,0.1214,36,11.11972508663462,9.975854724662028,0.22178262567486823,0.3185735019451505,715.55,0.12723084799080137,0.0,328.38599999999997,1,2,1,1,0,0,1,0,0,0,0,1
61,51357.58,1,781,0.2789,1,12,0.2855,44.7,4400.0,0.0921,60,10.846587290006553,8.38958706681109,0.2511477477238071,0.08567381874301709,91.79,0.021447272242967837,0.2789,217.8209,1,3,1,3,0,1,0,1,0,0,0,0
21,51823.66,3,550,0.7536,1,11,0.3249,35.8,27400.0,0.2035,60,10.85562137674218,10.21833478806055,0.2813369848919404,0.5287160343364401,731.28,0.16933115106111765,0.7536,414.48,1,0,2,0,1,0,0,1,0,0,0,1
41,46105.9,10,701,0.3721,0,12,0.1371,51.5,33200.0,0.1176,36,10.738717892405003,10.410335274932896,0.1284811616485401,0.7200813778713787,1098.91,0.2860137205867362,0.0,260.8421,1,2,0,1,0,0,0,0,0,0,0,0
53,16914.75,3,676,0.3193,0,3,0.0943,21.2,5000.0,0.1528,36,9.736000419575626,8.517393171418904,0.09011488944226027,0.29559999408800014,174.01,0.12344965193100696,0.0,215.84679999999997,1,2,0,2,0,0,0,1,0,0,0,0
39,30689.45,7,613,0.7129,0,9,0.3793,48.6,22800.0,0.1778,36,10.331706810262883,10.034559673629849,0.32157612409933717,0.742926315069185,821.76,0.32131954140592284,0.0,437.0077,1,1,2,1,0,0,0,0,0,0,0,1
51,31836.58,7,683,0.3651,1,8,0.5202,1.7,2000.0,0.1177,36,10.368402632044665,7.601402334583733,0.418841905149803,0.06282081806525701,66.21,0.024956198184603994,0.3651,249.36329999999998,1,2,3,2,0,1,0,0,0,0,1,0
26,30679.93,7,675,0.2301,0,6,0.1741,0.0,22400.0,0.0996,36,10.331396567929197,10.016860879703811,0.1605018966540291,0.7301190061385407,722.36,0.28254040996834084,0.0,155.3175,0,2,1,0,0,0,0,0,1,0,0,0
28,76641.58,7,713,0.0437,0,8,0.6373,0.0,3300.0,0.0888,36,11.246908075961215,8.101980731853192,0.4930485436633096,0.043057567445765076,104.75,0.016401018872523244,0.0,31.1581,0,2,3,0,0,0,0,0,0,0,1,1
23,38488.01,10,850,0.3075,0,7,0.4214,0.0,22100.0,0.055,36,10.558128024980517,10.003378135350923,0.3516423014106577,0.5742047978058621,667.33,0.20806375803789284,0.0,261.375,0,4,2,0,0,0,1,0,0,0,0,0
57,65299.69,2,651,0.389,0,6,0.4422,0.0,25300.0,0.1186,60,11.086757881824317,10.138599199626192,0.3661697255005221,0.38744441206382446,561.0,0.10309390442741764,0.0,253.239,0,1,2,3,0,0,0,0,0,0,1,0
21,59117.74,7,656,0.2068,0,5,0.4773,45.6,16200.0,0.1549,60,10.987303242810393,9.692828247710418,0.39021609734542534,0.2740294199338473,389.58,0.07907880105024312,0.0,135.6608,1,1,3,0,0,0,0,0,0,0,0,1
40,35724.54,5,710,0.3448,0,7,0.1204,39.4,15300.0,0.1092,60,10.483621118149191,9.635673464721814,0.1136857644038164,0.4282770330982568,332.05,0.11153677556100093,0.0,244.808,1,2,0,1,0,1,0,0,0,0,1,0
47,27623.84,10,662,0.3494,0,12,0.1871,3.8,15800.0,0.1425,60,10.226470646948078,9.6678285081515,0.1715133580773512,0.5719697189094637,369.69,0.1605960648483339,0.0,231.3028,1,1,1,2,0,0,0,0,0,0,0,0
58,63006.03,2,598,0.0959,0,7,0.65,71.6,4500.0,0.1962,36,11.051001586449857,8.412054873292933,0.5007752879124893,0.0714217353481881,166.37,0.031686490959674816,0.0,57.3482,1,1,3,3,1,0,1,0,0,0,0,1
45,53504.45,7,634,0.7609,3,10,0.2595,55.5,26500.0,0.1644,36,10.887538796854665,10.184937747111391,0.23071481681052783,0.4952859061255653,937.43,0.21024718504722503,2.2827,482.4106,1,1,1,2,1,0,0,1,0,0,0,1
54,70173.04,3,532,0.2229,1,10,0.3559,0.0,10800.0,0.2077,36,11.158733721051009,9.287394001418473,0.30446544048612645,0.15390526048180328,405.62,0.06936339084069894,0.2229,118.58279999999999,0,0,2,2,0,0,0,0,1,0,0,0
42,123944.03,1,725,0.2282,0,5,0.4153,31.0,8000.0,0.1113,60,11.727593439846206,8.987321812850125,0.3473415227576562,0.0645452628900319,174.46,0.016890849845692446,0.0,165.445,1,2,2,2,0,0,0,0,0,0,0,0
49,111330.35,7,599,0.4443,1,10,0.269,0.0,7600.0,0.2085,36,11.620266168760793,8.936035096566041,0.23822918873225063,0.06826530231872979,285.75,0.030800226533016378,0.4443,266.1357,0,1,1,2,0,0,0,0,1,0,0,0
53,140991.04,1,734,0.1522,0,13,0.3247,41.2,7100.0,0.0955,60,11.856458713866015,8.867990898182093,0.2811860187080788,0.050357809971470525,149.29,0.012706339353195777,0.0,111.7148,1,2,2,2,0,1,0,0,0,0,0,0
40,59431.54,3,658,0.0831,0,10,0.1831,0.0,27000.0,0.139,60,10.992597166804632,10.203629181337648,0.16813811227748007,0.45430422970698725,626.84,0.12656713926645685,0.0,54.67979999999999,0,1,1,1,0,1,1,0,0,0,0,0
40,62920.88,10,642,0.3636,0,10,0.1578,0.0,30300.0,0.1528,36,11.049649235937537,10.318935994253193,0.1465216526627672,0.48155715558968665,1054.52,0.20111352543066785,0.0,233.4312,0,1,1,1,0,0,0,0,0,0,1,0
22,32661.07,2,850,0.4718,0,5,0.3834,57.4,4300.0,0.055,60,10.393969744797701,8.366602832783736,0.32454423718434733,0.13165520909143516,82.13,0.030175373923756937,0.0,401.03,1,4,2,0,0,0,0,0,0,0,1,0
21,73869.38,7,643,0.0803,0,10,0.3807,0.0,4600.0,0.1201,36,11.210067214681747,8.434028950155469,0.3225906169399696,0.06227208079992007,152.81,0.02482381739226727,0.0,51.6329,0,1,2,0,0,0,0,1,0,0,0,0
48,81208.94,0,734,0.5435,0,10,0.1417,46.6,16100.0,0.0839,60,11.304792932450916,9.686636660844938,0.13251837970014443,0.1982540345927431,329.46,0.04868330999025476,0.0,398.929,1,2,0,2,0,0,1,0,0,0,0,0
37,44294.05,5,644,0.2137,2,10,0.4815,64.9,31400.0,0.1212,36,10.69862821164107,10.354595018522993,0.39305508803148287,0.7088988250114857,1044.73,0.28303485456850297,0.4274,137.6228,1,1,3,1,0,1,0,0,0,0,1,0
54,119069.58,10,712,0.4045,4,12,0.0818,80.2,25200.0,0.1276,36,11.687471705517593,10.134638955251866,0.07862632045518954,0.21164095816916462,846.18,0.0852792123731351,1.618,288.004,1,2,0,2,0,1,1,0,0,0,0,0
46,36271.32,10,575,0.0856,0,10,0.3052,0.0,14800.0,0.1518,60,10.49881019494042,9.60245002503719,0.2663562857370285,0.4080358806903085,353.49,0.11694859740423012,0.0,49.22,0,0,2,2,0,1,0,0,1,0,0,0
59,42301.71,7,607,0.2197,0,5,0.3343,0.0,3900.0,0.158,36,10.652606429176071,8.268988209506656,0.2884068097662379,0.09219485453424933,136.73,0.03878708449374741,0.0,133.3579,0,1,2,3,0,1,0,1,0,0,0,0
59,72555.24,10,635,0.3569,0,3,0.3205,0.0,24800.0,0.1634,36,11.192117264262235,10.118639253920785,0.2780104527550499,0.3418085309896294,876.06,0.1448926362865039,0.0,226.6315,0,1,2,3,1,0,1,0,0,0,0,0
39,281399.74,10,620,0.4234,0,7,0.318,33.1,28300.0,0.1308,60,12.547535053367568,10.250652418696085,0.27611543608031547,0.10056867856381105,645.07,0.02750834098140958,0.0,262.508,1,1,2,1,1,0,0,0,1,0,0,0
31,206331.61,10,659,0.3924,1,3,0.2008,17.4,27400.0,0.1303,60,12.237244757338198,10.21833478806055,0.18298800133711515,0.13279593950728152,623.86,0.036282952476355906,0.3924,258.5916,1,1,1,1,0,1,0,0,0,0,0,0
49,28259.34,2,645,0.2342,0,11,0.4457,39.6,31200.0,0.1555,36,10.249214687305564,10.348205424565993,0.3685936333322597,1.1040597551110536,1089.98,0.46284732764459463,0.0,151.059,1,1,2,2,0,1,1,0,0,0,0,1
37,88095.8,5,691,0.0985,0,8,0.0957,14.7,7200.0,0.1537,36,11.386191488903645,8.881975184248867,0.09139342842921054,0.0817292084299138,250.9,0.03417643065844229,0.0,68.0635,1,2,0,1,0,1,1,0,0,0,0,0
47,55780.21,5,675,0.3281,0,6,0.4769,77.5,9700.0,0.0993,60,10.929192353309059,9.179984251961283,0.38994529645012754,0.17389679959971466,205.76,0.04426516142553067,0.0,221.4675,1,2,3,2,0,1,0,0,0,1,0,0
21,157619.01,5,850,0.3926,0,6,0.65,0.0,8900.0,0.055,36,11.967942415351365,9.093918908958932,0.5007752879124893,0.05646527027418837,268.74,0.02045996862941849,0.0,333.71,0,4,3,0,1,0,1,0,0,0,0,0
35,31768.72,2,672,0.3974,0,12,0.2591,42.4,25200.0,0.1589,60,10.3662689138788,10.134638955251866,0.23039718002551782,0.7932330921736853,611.34,0.23092148503307655,0.0,267.0528,1,2,1,1,0,1,0,0,1,0,0,0
21,28922.21,7,630,0.499,0,5,0.0637,36.5,29700.0,0.1759,36,10.27239966596374,10.298935994257638,0.06175339627548214,1.026892481591137,1067.63,0.44296614954389735,0.0,314.37,1,1,0,0,0,1,0,0,0,0,1,0
24,81551.26,3,633,0.4138,0,10,0.2914,0.0,27800.0,0.1445,36,11.308999320724633,10.2328272702548,0.25572690121022956,0.34088988937755227,956.23,0.14070610313071805,0.0,261.9354,0,1,1,0,0,1,0,1,0,0,0,0
51,152180.31,5,817,0.2813,0,8,0.4066,53.0,7300.0,0.0593,60,11.932827917920562,8.895766604056085,0.3411754448917808,0.047969412074400426,140.89,0.011109715836431139,0.0,229.8221,1,4,2,2,0,0,0,1,0,0,0,0
39,67147.4,10,597,0.1196,0,8,0.2234,41.9,14100.0,0.1479,36,11.11466037441509,9.55400099583723,0.20163386782632742,0.20998579245063848,487.33,0.0870913840297614,0.0,71.4012,1,1,1,1,0,0,0,1,0,0,0,0
34,136624.51,2,828,0.2319,1,3,0.2821,14.4,18500.0,0.055,36,11.824998958317252,9.825580063659602,0.24849935857651795,0.1354076219559726,558.62,0.049064695639164595,0.2319,192.01319999999998,1,4,1,1,0,1,0,0,0,1,0,0
26,163564.4,1,739,0.3821,1,6,0.1193,0.0,28600.0,0.0948,36,12.004968189340772,10.261196961231647,0.1127034899130848,0.17485467497817375,915.88,0.06719408379818591,0.3821,282.3719,0,2,0,0,0,0,0,1,0,0,0,0
51,108221.84,1,762,0.3908,1,10,0.1124,80.4,11700.0,0.1107,36,11.59194771369105,9.367429587218957,0.10651984337767272,0.10811126478721855,383.43,0.04251600231524432,0.3908,297.7896,1,3,0,2,0,0,0,1,0,0,0,0
22,25880.25,0,484,0.1955,0,7,0.1993,0.0,3600.0,0.2156,60,10.161274047293878,8.188966863648876,0.18173805325553832,0.13910221114556467,98.53,0.04568580288057496,0.0,94.622,0,0,1,0,0,0,0,1,0,0,0,0
29,107510.41,5,523,0.0319,2,12,0.3699,44.3,22300.0,0.2271,36,11.585352260452336,10.012386799492118,0.3147377444752068,0.20742177431934264,859.86,0.09597507813429415,0.0638,16.683699999999998,1,0,2,0,0,1,0,0,0,0,1,1
42,55396.59,2,757,0.1982,0,5,0.6323,11.3,23400.0,0.0595,36,10.92229136998409,10.060534035475412,0.48999006317785226,0.42240867172510077,711.34,0.1540903510486837,0.0,150.0374,1,3,3,2,1,0,0,0,0,0,1,1
27,27654.96,1,712,0.4819,0,8,0.1603,0.0,10300.0,0.1458,36,10.227596535259657,9.239996256883693,0.1486785923713627,0.37244675096257596,354.94,0.15401504829513404,0.0,343.1128,0,2,1,0,1,0,1,0,0,0,0,0
35,48771.0,7,590,0.3729,0,6,0.2623,58.5,20800.0,0.2378,60,10.794911656680155,9.942756341456828,0.2329354537766789,0.42648295093395666,595.72,0.1465756289598327,0.0,220.011,1,1,1,1,0,1,0,0,0,1,0,0
35,64302.62,7,753,0.3191,0,4,0.4733,79.9,34800.0,0.106,36,11.071371207241315,10.457401400981889,0.3875047827311715,0.5411910121236118,1132.73,0.21138734315957886,0.0,240.2823,1,3,3,1,0,0,0,0,1,0,0,0
49,67057.74,0,850,0.0446,2,7,0.65,4.0,12600.0,0.055,36,11.113324230699652,9.441531454869693,0.5007752879124893,0.18789777287454065,380.47,0.06808520537673951,0.0892,37.910000000000004,1,4,3,2,0,0,0,0,0,0,0,0
27,33176.11,2,593,0.0022,0,9,0.65,0.0,27000.0,0.1752,60,10.409615459287902,10.203629181337648,0.5007752879124893,0.8138386326787559,678.59,0.24545011455532312,0.0,1.3046,0,1,3,0,0,1,0,0,0,1,0,1
46,137058.84,1,637,0.2547,0,9,0.3242,44.3,21000.0,0.1774,60,11.82817289776718,9.952325334619427,0.28080850350860864,0.15321886570760412,530.3,0.046429693991281405,0.0,162.2439,1,1,2,2,0,0,0,0,1,0,0,0
21,71248.64,7,654,0.1652,0,9,0.1163,0.0,20900.0,0.1501,36,11.173945045486553,9.94755228369823,0.11001964503854945,0.29333893250453624,724.61,0.12204190844905953,0.0,108.0408,0,1,0,0,0,0,0,1,0,0,0,0
33,29274.8,3,637,0.2859,0,9,0.399,14.3,28800.0,0.1149,36,10.28451651516342,10.268165387743457,0.3357576956833441,0.9837812726303852,949.57,0.3892371596048479,0.0,182.1183,1,1,2,1,0,0,0,0,0,0,1,0
42,35516.2,10,580,0.0918,1,5,0.187,0.0,8400.0,0.1969,36,10.477772365170122,9.036106025364846,0.17142911562753096,0.23651178898643438,310.85,0.10502812800919019,0.0918,53.24400000000001,0,0,1,2,0,1,1,0,0,0,0,0
37,89665.27,10,591,0.2327,1,13,0.3286,0.0,30800.0,0.1945,36,11.40384994611426,10.335302435967074,0.28412575624900377,0.34349977421581396,1136.03,0.1520361227931394,0.2327,137.5257,0,1,2,1,0,1,1,0,0,0,0,0
66,75619.8,7,573,0.5399,1,7,0.385,35.0,30900.0,0.2303,60,11.233486656600814,10.33854382482173,0.32570013963930183,0.40862313838439135,871.62,0.13831615529266145,0.5399,309.3627,1,0,2,3,0,0,0,0,0,0,0,1
32,39687.3,3,588,0.2702,1,9,0.1527,0.0,17700.0,0.2199,36,10.588811712912204,9.781376414141157,0.14210701662482983,0.4459864994595248,675.88,0.20436159678284993,0.2702,158.8776,0,1,1,1,0,1,0,0,0,0,1,0
40,35704.68,7,625,0.4475,0,6,0.1336,46.8,4300.0,0.1668,36,10.483065058753546,8.366602832783736,0.12539840939433364,0.12043239149601677,152.62,0.05129411606545697,0.0,279.6875,1,1,0,1,1,0,0,1,0,0,0,0
51,24087.22,0,661,0.116,0,7,0.335,10.1,13600.0,0.1544,36,10.089478203298208,9.517898598432753,0.2889312918522129,0.5646147625172186,474.38,0.2363311332731631,0.0,76.676,1,1,2,2,0,1,1,0,0,0,0,0
35,71856.17,7,671,0.2825,0,6,0.2377,0.0,12100.0,0.1099,36,11.18243567776009,9.401043372798053,0.21325481856383957,0.16839194184716497,396.08,0.06614546809271911,0.0,189.55749999999998,0,2,1,1,0,1,1,0,0,0,0,0
53,35141.69,2,622,0.126,2,7,0.3451,83.4,30900.0,0.1611,60,10.467171909750315,10.33854382482173,0.2964683597323988,0.8792974953680371,753.24,0.2572124448198137,0.252,78.372,1,1,2,2,0,1,0,0,0,1,0,1
56,48572.8,3,690,0.1563,0,7,0.2185,39.7,34100.0,0.1541,36,10.790839569874613,10.43708198835482,0.19762059408312385,0.7020390012517294,1188.95,0.2937322946175637,0.0,107.847,1,2,1,2,0,0,0,1,0,0,0,0
21,35078.47,0,697,0.1074,0,7,0.1791,0.0,24000.0,0.1174,36,10.465371338048156,10.085850775128717,0.1647514356004906,0.684180353362048,794.17,0.2716777556147688,0.0,74.8578,0,2,1,0,0,0,1,0,0,0,0,0
39,42645.11,3,512,0.0566,0,16,0.2794,46.5,18300.0,0.2478,36,10.660691341257237,9.814710982145282,0.24639121803390018,0.4291230577198652,725.48,0.20414439076367724,0.0,28.9792,1,0,1,1,0,0,0,0,0,0,1,0
53,29597.48,5,618,0.238,0,12,0.544,73.9,33900.0,0.1367,60,10.295478287642275,10.431199791458543,0.4343764516025845,1.1453677813111116,783.01,0.31746351378563314,0.0,147.084,1,1,3,2,0,1,1,0,0,0,0,1
31,100501.64,2,705,0.1081,0,8,0.3013,71.3,11500.0,0.1105,36,11.517939274792969,9.350189267092581,0.2633637648005746,0.1144259934464751,376.77,0.04498672857477748,0.0,76.2105,1,2,2,1,0,0,1,0,0,0,0,0
31,78079.16,5,610,0.3703,0,5,0.1633,42.6,15900.0,0.218,36,11.265491270265203,9.674137279312397,0.15126079384058366,0.20363948587561648,605.58,0.0930716980049478,0.0,225.883,1,1,1,1,0,0,0,0,1,0,0,0
25,38133.82,2,584,0.1551,0,6,0.361,0.0,30900.0,0.1751,60,10.548883054513777,10.33854382482173,0.30821972366932904,0.8103043440179872,776.44,0.24433114752206836,0.0,90.57839999999999,0,1,2,0,1,0,0,0,0,0,0,1
43,60942.04,5,583,0.3266,0,10,0.6273,0.0,24900.0,0.1504,36,11.017694936428395,10.122663242288953,0.48692219968443157,0.4085849439894037,863.65,0.1700599454826258,0.0,190.4078,0,1,3,2,0,0,0,0,0,1,0,1
35,51383.92,3,821,0.1732,0,7,0.0944,0.0,22600.0,0.0794,36,10.847100023183387,10.025749432069084,0.09020626788614895,0.439826311421939,707.58,0.16524546978899238,0.0,142.19719999999998,0,4,0,1,1,0,0,0,0,1,0,0
28,34449.8,10,680,0.1417,0,9,0.65,59.1,12200.0,0.1258,36,10.447287498233134,9.409273194575334,0.5007752879124893,0.3541384855645025,408.6,0.14232883790326792,0.0,96.356,1,2,3,0,0,1,1,0,0,0,0,0
62,103592.13,10,486,0.175,3,7,0.2044,0.0,13400.0,0.2289,60,11.54822629386742,9.503084610020228,0.1859815176254417,0.12935345571135567,376.91,0.04366084566462723,0.5249999999999999,85.05,0,0,1,3,0,1,0,0,0,0,0,1
40,38147.57,3,644,0.0805,0,12,0.3416,0.0,19800.0,0.1616,36,10.549243552392774,9.893487720457795,0.2938629315268621,0.5190369923955838,697.67,0.21946456877856177,0.0,51.842,0,1,2,1,0,0,0,0,0,0,1,0
57,26411.45,5,520,0.2611,0,6,0.2443,72.2,7700.0,0.2125,60,10.181590768879454,8.94910546953925,0.21857312279944846,0.29154022213850433,209.4,0.09514055457008229,0.0,135.772,1,0,1,3,0,0,0,1,0,0,0,1
28,58273.63,7,632,0.3662,0,6,0.6403,64.9,33100.0,0.1441,36,10.972922114677452,10.407318772389159,0.494879151936303,0.5680099214687673,1137.88,0.23431799254654298,0.0,231.43840000000003,1,1,3,0,0,1,1,0,0,0,0,1
24,67598.32,5,827,0.1583,1,14,0.5885,0.0,10900.0,0.055,36,11.121353202808864,9.296609807128359,0.4627901747274338,0.16124661086251846,329.14,0.05842867100839192,0.1583,130.9141,0,4,3,0,0,0,1,0,0,0,0,0
36,36156.16,3,748,0.0694,0,6,0.247,47.4,24800.0,0.1452,36,10.49563027159869,10.118639253920785,0.22074066669789938,0.6859135483414167,853.88,0.2833973519311785,0.0,51.9112,1,3,1,1,0,1,0,0,0,0,1,0
49,58681.17,0,799,0.1862,0,12,0.3635,45.0,32500.0,0.055,36,10.979891211804931,10.389026137075234,0.31005492330350615,0.5538403545805239,981.37,0.200685160162962,0.0,148.7738,1,3,2,2,0,1,0,0,0,0,1,0
53,62095.45,1,823,0.702,0,11,0.2707,50.1,29200.0,0.055,60,11.036444100426026,10.281958234245314,0.23956792972835164,0.4702437940299974,557.75,0.10778567511790316,0.0,577.746,1,4,1,2,0,0,0,1,0,0,0,0
50,145654.69,2,692,0.0896,0,9,0.1884,35.1,29300.0,0.1012,36,11.889000827879235,10.285376924115587,0.17260786460631555,0.20116070412837375,947.08,0.0780267356993448,0.0,62.0032,1,2,1,2,0,1,0,0,1,0,0,0
32,39388.38,1,546,0.3591,1,6,0.1827,65.4,18400.0,0.2253,60,10.581251515805533,9.820160289946374,0.16779996027493413,0.46714284771295495,513.75,0.15651824218208518,0.3591,196.06859999999998,1,0,1,1,0,1,1,0,0,0,0,1
